Sound ID,Sound Rank,Loudness,Sharpness,Roughness,Prominence Ratio,Loudness [sones],Sharpness [acum],Roughness [asper],Prominence Ratio [PR],Q1,Q2,Q3,Q4,Loudness Norm,Sharpness Norm,Roughness Norm,Prom Ratio Norm,Q1 Norm,Q2 Norm,Q3 Norm,Q4 Norm
X,10.X,-1,-1,1,-1,23.14,1.2,0.19,2.63,5.7,2.3,6,11,-1.204057561,-1.155001925,0.623479632,-0.980716256,0.6172523,-0.874341016,0.940156171,-1.025994445
X,10.X,-1,-1,1,-1,23.14,1.2,0.19,2.63,7,1.1,6.1,1,-1.204057561,-1.155001925,0.623479632,-0.980716256,1.346823815,-1.52125941,1.000304395,-1.384039528
X,10.X,-1,-1,1,-1,23.14,1.2,0.19,2.63,4.7,2.6,1.5,16,-1.204057561,-1.155001925,0.623479632,-0.980716256,0.056043442,-0.712611417,-1.766513902,-0.846971903
X,10.X,-1,-1,1,-1,23.14,1.2,0.19,2.63,6.6,2.7,1.4,7,-1.204057561,-1.155001925,0.623479632,-0.980716256,1.122340272,-0.658701551,-1.826662125,-1.169212478
X,10.X,-1,-1,1,-1,23.14,1.2,0.19,2.63,5.3,2.6,5.6,28,-1.204057561,-1.155001925,0.623479632,-0.980716256,0.392768757,-0.712611417,0.699563276,-0.417317803
X,10.X,-1,-1,1,-1,23.14,1.2,0.19,2.63,5,3.9,5.2,50,-1.204057561,-1.155001925,0.623479632,-0.980716256,0.224406099,-0.011783156,0.45897038,0.370381379
X,10.X,-1,-1,1,-1,23.14,1.2,0.19,2.63,1.4,6.3,1.4,92,-1.204057561,-1.155001925,0.623479632,-0.980716256,-1.795945788,1.282053633,-1.826662125,1.874170728
X,10.X,-1,-1,1,-1,23.14,1.2,0.19,2.63,3.8,4.1,3.7,63,-1.204057561,-1.155001925,0.623479632,-0.980716256,-0.44904453,0.096036576,-0.443252977,0.835839987
X,10.X,-1,-1,1,-1,23.14,1.2,0.19,2.63,3.7,4.4,2.6,62,-1.204057561,-1.155001925,0.623479632,-0.980716256,-0.505165416,0.257766175,-1.104883439,0.800035479
X,10.X,-1,-1,1,-1,23.14,1.2,0.19,2.63,3.6,4.1,4,40,-1.204057561,-1.155001925,0.623479632,-0.980716256,-0.561286301,0.096036576,-0.262808306,0.012336296
X,10.X,-1,-1,1,-1,23.14,1.2,0.19,2.63,6,2,6,20,-1.204057561,-1.155001925,0.623479632,-0.980716256,0.785614957,-1.036070614,0.940156171,-0.70375387
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.5,2.5,3.5,60,1.325882815,0.996782483,-1.157890746,1.376014555,-0.056198329,-0.766521283,-0.563549425,0.728426462
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,1.4,6.7,1.5,96,1.325882815,0.996782483,-1.157890746,1.376014555,-1.795945788,1.497693097,-1.766513902,2.017388761
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4,5.1,4.4,29,1.325882815,0.996782483,-1.157890746,1.376014555,-0.336802758,0.635135238,-0.02221541,-0.381513295
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,7,1.4,6.7,,1.325882815,0.996782483,-1.157890746,1.376014555,1.346823815,-1.359529812,1.361193738,-1.419844036
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5,4,4.5,25,1.325882815,0.996782483,-1.157890746,1.376014555,0.224406099,0.04212671,0.037932813,-0.524731328
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3,5,6,70,1.325882815,0.996782483,-1.157890746,1.376014555,-0.898011616,0.581225372,0.940156171,1.086471545
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,2.2,7,1,85,1.325882815,0.996782483,-1.157890746,1.376014555,-1.346978702,1.659422696,-2.067255021,1.62353917
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,1,5.8,1.6,90,1.325882815,0.996782483,-1.157890746,1.376014555,-2.020429332,1.012504302,-1.706365678,1.802561711
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3.1,3,3.5,45,1.325882815,0.996782483,-1.157890746,1.376014555,-0.84189073,-0.496971952,-0.563549425,0.191358838
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.7,3.3,4,35,1.325882815,0.996782483,-1.157890746,1.376014555,0.6172523,-0.335242354,-0.262808306,-0.166686245
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3,4,4,50,1.325882815,0.996782483,-1.157890746,1.376014555,-0.898011616,0.04212671,-0.262808306,0.370381379
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,7,,7,,1.325882815,0.996782483,-1.157890746,1.376014555,1.346823815,-2.114267939,1.541638409,-1.419844036
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3,7,4.1,51,1.325882815,0.996782483,-1.157890746,1.376014555,-0.898011616,1.659422696,-0.202660082,0.406185888
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3.7,3.9,3.2,76,1.325882815,0.996782483,-1.157890746,1.376014555,-0.505165416,-0.011783156,-0.743994096,1.301298595
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.2,3.5,4.7,49,1.325882815,0.996782483,-1.157890746,1.376014555,-0.224560987,-0.227422621,0.158229261,0.334576871
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,1.4,6.4,1.7,40,1.325882815,0.996782483,-1.157890746,1.376014555,-1.795945788,1.335963499,-1.646217454,0.012336296
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,2.1,5,2.9,79,1.325882815,0.996782483,-1.157890746,1.376014555,-1.403099588,0.581225372,-0.924438768,1.40871212
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3,3.8,3.3,69,1.325882815,0.996782483,-1.157890746,1.376014555,-0.898011616,-0.065693023,-0.683845873,1.050667037
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,,7,,100,1.325882815,0.996782483,-1.157890746,1.376014555,-2.581638189,1.659422696,-2.668737259,2.160606794
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4,5,3.1,66,1.325882815,0.996782483,-1.157890746,1.376014555,-0.336802758,0.581225372,-0.80414232,0.943253512
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,7,6.1,5.7,2,1.325882815,0.996782483,-1.157890746,1.376014555,1.346823815,1.1742339,0.759711499,-1.348235019
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,2.5,4.5,3,40,1.325882815,0.996782483,-1.157890746,1.376014555,-1.178616045,0.311676041,-0.864290544,0.012336296
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3,6,3,75,1.325882815,0.996782483,-1.157890746,1.376014555,-0.898011616,1.120324034,-0.864290544,1.265494087
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,1.8,6.3,1.7,75,1.325882815,0.996782483,-1.157890746,1.376014555,-1.571462245,1.282053633,-1.646217454,1.265494087
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3,6.9,2.2,74,1.325882815,0.996782483,-1.157890746,1.376014555,-0.898011616,1.60551283,-1.345476335,1.229689579
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3,4.5,4,50,1.325882815,0.996782483,-1.157890746,1.376014555,-0.898011616,0.311676041,-0.262808306,0.370381379
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.5,4.9,3.8,49,1.325882815,0.996782483,-1.157890746,1.376014555,-0.056198329,0.527315506,-0.383104753,0.334576871
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6.5,1.2,6.6,9,1.325882815,0.996782483,-1.157890746,1.376014555,1.066219386,-1.467349544,1.301045514,-1.097603461
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3.3,4.7,3.3,60,1.325882815,0.996782483,-1.157890746,1.376014555,-0.729648959,0.419495773,-0.683845873,0.728426462
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.6,5.9,,77,1.325882815,0.996782483,-1.157890746,1.376014555,-7.74437E-05,1.066414168,-2.668737259,1.337103103
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3,2.2,2.2,27,1.325882815,0.996782483,-1.157890746,1.376014555,-0.898011616,-0.928250882,-1.345476335,-0.453122312
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.3,6.9,5.2,30,1.325882815,0.996782483,-1.157890746,1.376014555,0.392768757,1.60551283,0.45897038,-0.345708787
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3,4.6,3.3,37,1.325882815,0.996782483,-1.157890746,1.376014555,-0.898011616,0.365585907,-0.683845873,-0.095077229
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4,4.2,4.1,51,1.325882815,0.996782483,-1.157890746,1.376014555,-0.336802758,0.149946442,-0.202660082,0.406185888
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,7,,7,,1.325882815,0.996782483,-1.157890746,1.376014555,1.346823815,-2.114267939,1.541638409,-1.419844036
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.3,3.8,4.3,,1.325882815,0.996782483,-1.157890746,1.376014555,-0.168440101,-0.065693023,-0.082363634,-1.419844036
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4,1,7,0,1.325882815,0.996782483,-1.157890746,1.376014555,-0.336802758,-1.575169277,1.541638409,-1.419844036
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3.3,5.3,2.9,63,1.325882815,0.996782483,-1.157890746,1.376014555,-0.729648959,0.74295497,-0.924438768,0.835839987
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3.7,4,3.5,63,1.325882815,0.996782483,-1.157890746,1.376014555,-0.505165416,0.04212671,-0.563549425,0.835839987
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6.3,1.5,5.9,11,1.325882815,0.996782483,-1.157890746,1.376014555,0.953977614,-1.305619946,0.880007947,-1.025994445
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.6,6.1,4.6,56,1.325882815,0.996782483,-1.157890746,1.376014555,-7.74437E-05,1.1742339,0.098081037,0.585208429
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4,5.8,3.8,41,1.325882815,0.996782483,-1.157890746,1.376014555,-0.336802758,1.012504302,-0.383104753,0.048140805
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.3,5.6,4.4,60,1.325882815,0.996782483,-1.157890746,1.376014555,0.392768757,0.904684569,-0.02221541,0.728426462
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3.8,3.4,4.1,15,1.325882815,0.996782483,-1.157890746,1.376014555,-0.44904453,-0.281332488,-0.202660082,-0.882776411
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5,3,4,40,1.325882815,0.996782483,-1.157890746,1.376014555,0.224406099,-0.496971952,-0.262808306,0.012336296
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.5,2.6,4.2,32,1.325882815,0.996782483,-1.157890746,1.376014555,-0.056198329,-0.712611417,-0.142511858,-0.27409977
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,,,,,1.325882815,0.996782483,-1.157890746,1.376014555,-2.581638189,-2.114267939,-2.668737259,-1.419844036
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,,,,,1.325882815,0.996782483,-1.157890746,1.376014555,-2.581638189,-2.114267939,-2.668737259,-1.419844036
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,,,,,1.325882815,0.996782483,-1.157890746,1.376014555,-2.581638189,-2.114267939,-2.668737259,-1.419844036
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.6,4,4,61,1.325882815,0.996782483,-1.157890746,1.376014555,-7.74437E-05,0.04212671,-0.262808306,0.764230971
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6.5,1.9,6,8,1.325882815,0.996782483,-1.157890746,1.376014555,1.066219386,-1.089980481,0.940156171,-1.133407969
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,2.4,5.6,3,69,1.325882815,0.996782483,-1.157890746,1.376014555,-1.234736931,0.904684569,-0.864290544,1.050667037
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.4,3,5.1,3,1.325882815,0.996782483,-1.157890746,1.376014555,0.448889642,-0.496971952,0.398822156,-1.312430511
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6.6,2.8,5.5,10,1.325882815,0.996782483,-1.157890746,1.376014555,1.122340272,-0.604791685,0.639415052,-1.061798953
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,,,,,1.325882815,0.996782483,-1.157890746,1.376014555,-2.581638189,-2.114267939,-2.668737259,-1.419844036
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.1,5.2,3.8,15,1.325882815,0.996782483,-1.157890746,1.376014555,-0.280681873,0.689045104,-0.383104753,-0.882776411
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.9,4.5,4.9,27,1.325882815,0.996782483,-1.157890746,1.376014555,0.168285214,0.311676041,0.278525709,-0.453122312
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.4,3.5,4.4,22,1.325882815,0.996782483,-1.157890746,1.376014555,0.448889642,-0.227422621,-0.02221541,-0.632144853
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.8,3.5,4.7,12,1.325882815,0.996782483,-1.157890746,1.376014555,0.673373186,-0.227422621,0.158229261,-0.990189936
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.9,5,5.6,42,1.325882815,0.996782483,-1.157890746,1.376014555,0.729494071,0.581225372,0.699563276,0.083945313
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,2,4.1,4.9,56,1.325882815,0.996782483,-1.157890746,1.376014555,-1.459220474,0.096036576,0.278525709,0.585208429
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,2.8,4.6,3.7,32,1.325882815,0.996782483,-1.157890746,1.376014555,-1.010253388,0.365585907,-0.443252977,-0.27409977
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,2.3,6,2.9,71,1.325882815,0.996782483,-1.157890746,1.376014555,-1.290857817,1.120324034,-0.924438768,1.122276054
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6.6,1.5,6.7,5,1.325882815,0.996782483,-1.157890746,1.376014555,1.122340272,-1.305619946,1.361193738,-1.240821494
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6,2.2,5.7,9,1.325882815,0.996782483,-1.157890746,1.376014555,0.785614957,-0.928250882,0.759711499,-1.097603461
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.2,4.5,3.5,34,1.325882815,0.996782483,-1.157890746,1.376014555,0.336647871,0.311676041,-0.563549425,-0.202490754
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3.8,3.8,4,50,1.325882815,0.996782483,-1.157890746,1.376014555,-0.44904453,-0.065693023,-0.262808306,0.370381379
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6.1,2,6.1,20,1.325882815,0.996782483,-1.157890746,1.376014555,0.841735843,-1.036070614,1.000304395,-0.70375387
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6.6,1.7,6.2,4,1.325882815,0.996782483,-1.157890746,1.376014555,1.122340272,-1.197800213,1.060452619,-1.276626003
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.8,3.4,4.8,40,1.325882815,0.996782483,-1.157890746,1.376014555,0.112164328,-0.281332488,0.218377485,0.012336296
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.7,3.1,5.2,37,1.325882815,0.996782483,-1.157890746,1.376014555,0.056043442,-0.443062086,0.45897038,-0.095077229
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.1,2.9,5.2,8,1.325882815,0.996782483,-1.157890746,1.376014555,0.280526985,-0.550881819,0.45897038,-1.133407969
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,1.4,6.7,1.6,89,1.325882815,0.996782483,-1.157890746,1.376014555,-1.795945788,1.497693097,-1.706365678,1.766757203
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,1.1,6.9,1.1,100,1.325882815,0.996782483,-1.157890746,1.376014555,-1.964308446,1.60551283,-2.007106797,2.160606794
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.1,4.6,4.6,68,1.325882815,0.996782483,-1.157890746,1.376014555,-0.280681873,0.365585907,0.098081037,1.014862529
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6,1.9,6,19,1.325882815,0.996782483,-1.157890746,1.376014555,0.785614957,-1.089980481,0.940156171,-0.739558378
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,1.3,5.8,1.6,75,1.325882815,0.996782483,-1.157890746,1.376014555,-1.852066674,1.012504302,-1.706365678,1.265494087
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3.9,3.9,3.1,30,1.325882815,0.996782483,-1.157890746,1.376014555,-0.392923644,-0.011783156,-0.80414232,-0.345708787
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5,2.9,5,6,1.325882815,0.996782483,-1.157890746,1.376014555,0.224406099,-0.550881819,0.338673933,-1.205016986
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.2,2.6,5.7,29,1.325882815,0.996782483,-1.157890746,1.376014555,0.336647871,-0.712611417,0.759711499,-0.381513295
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.1,6.1,3,30,1.325882815,0.996782483,-1.157890746,1.376014555,0.280526985,1.1742339,-0.864290544,-0.345708787
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.1,3,4,10,1.325882815,0.996782483,-1.157890746,1.376014555,0.280526985,-0.496971952,-0.262808306,-1.061798953
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3,6,3,60,1.325882815,0.996782483,-1.157890746,1.376014555,-0.898011616,1.120324034,-0.864290544,0.728426462
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,2,6.2,2,81,1.325882815,0.996782483,-1.157890746,1.376014555,-1.459220474,1.228143766,-1.465772782,1.480321137
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.1,2,5,30,1.325882815,0.996782483,-1.157890746,1.376014555,0.280526985,-1.036070614,0.338673933,-0.345708787
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3,5,3,50,1.325882815,0.996782483,-1.157890746,1.376014555,-0.898011616,0.581225372,-0.864290544,0.370381379
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6.1,6.8,5.7,81,1.325882815,0.996782483,-1.157890746,1.376014555,0.841735843,1.551602964,0.759711499,1.480321137
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4,3.4,3.8,40,1.325882815,0.996782483,-1.157890746,1.376014555,-0.336802758,-0.281332488,-0.383104753,0.012336296
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,7,1.8,6.5,5,1.325882815,0.996782483,-1.157890746,1.376014555,1.346823815,-1.143890347,1.24089729,-1.240821494
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.5,3.1,3,42,1.325882815,0.996782483,-1.157890746,1.376014555,-0.056198329,-0.443062086,-0.864290544,0.083945313
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6.1,,5.9,18,1.325882815,0.996782483,-1.157890746,1.376014555,0.841735843,-2.114267939,0.880007947,-0.775362886
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.4,5.6,5.7,8,1.325882815,0.996782483,-1.157890746,1.376014555,0.448889642,0.904684569,0.759711499,-1.133407969
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,2.8,5.5,3.8,59,1.325882815,0.996782483,-1.157890746,1.376014555,-1.010253388,0.850774703,-0.383104753,0.692621954
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6.4,1.6,6.5,15,1.325882815,0.996782483,-1.157890746,1.376014555,1.0100985,-1.251710079,1.24089729,-0.882776411
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,,7,1.7,94,1.325882815,0.996782483,-1.157890746,1.376014555,-2.581638189,1.659422696,-1.646217454,1.945779745
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.1,4.1,4.4,50,1.325882815,0.996782483,-1.157890746,1.376014555,-0.280681873,0.096036576,-0.02221541,0.370381379
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3.5,4.5,2.6,82,1.325882815,0.996782483,-1.157890746,1.376014555,-0.617407187,0.311676041,-1.104883439,1.516125645
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4,3.8,4.3,40,1.325882815,0.996782483,-1.157890746,1.376014555,-0.336802758,-0.065693023,-0.082363634,0.012336296
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.4,3.7,4.1,49,1.325882815,0.996782483,-1.157890746,1.376014555,-0.112319215,-0.119602889,-0.202660082,0.334576871
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,1.6,6.4,3,29,1.325882815,0.996782483,-1.157890746,1.376014555,-1.683704017,1.335963499,-0.864290544,-0.381513295
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5,3,5,29,1.325882815,0.996782483,-1.157890746,1.376014555,0.224406099,-0.496971952,0.338673933,-0.381513295
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5,,6.1,,1.325882815,0.996782483,-1.157890746,1.376014555,0.224406099,-2.114267939,1.000304395,-1.419844036
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,2.5,3.7,3.5,64,1.325882815,0.996782483,-1.157890746,1.376014555,-1.178616045,-0.119602889,-0.563549425,0.871644495
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3.4,2.8,3.6,48,1.325882815,0.996782483,-1.157890746,1.376014555,-0.673528073,-0.604791685,-0.503401201,0.298772363
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,2.5,5.6,4,40,1.325882815,0.996782483,-1.157890746,1.376014555,-1.178616045,0.904684569,-0.262808306,0.012336296
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,,,,,1.325882815,0.996782483,-1.157890746,1.376014555,-2.581638189,-2.114267939,-2.668737259,-1.419844036
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.4,3.2,5.7,45,1.325882815,0.996782483,-1.157890746,1.376014555,0.448889642,-0.38915222,0.759711499,0.191358838
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.3,3,5.1,30,1.325882815,0.996782483,-1.157890746,1.376014555,0.392768757,-0.496971952,0.398822156,-0.345708787
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3.8,4.4,4.9,73,1.325882815,0.996782483,-1.157890746,1.376014555,-0.44904453,0.257766175,0.278525709,1.19388507
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.5,3.5,3.5,55,1.325882815,0.996782483,-1.157890746,1.376014555,-0.056198329,-0.227422621,-0.563549425,0.549403921
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.5,4.1,4.2,9,1.325882815,0.996782483,-1.157890746,1.376014555,-0.056198329,0.096036576,-0.142511858,-1.097603461
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4,6.7,,69,1.325882815,0.996782483,-1.157890746,1.376014555,-0.336802758,1.497693097,-2.668737259,1.050667037
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.1,5.1,5.1,49,1.325882815,0.996782483,-1.157890746,1.376014555,-0.280681873,0.635135238,0.398822156,0.334576871
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6,3.1,5.2,15,1.325882815,0.996782483,-1.157890746,1.376014555,0.785614957,-0.443062086,0.45897038,-0.882776411
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6,2,6,30,1.325882815,0.996782483,-1.157890746,1.376014555,0.785614957,-1.036070614,0.940156171,-0.345708787
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3.6,4.2,4.4,56,1.325882815,0.996782483,-1.157890746,1.376014555,-0.561286301,0.149946442,-0.02221541,0.585208429
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3,6,3,60,1.325882815,0.996782483,-1.157890746,1.376014555,-0.898011616,1.120324034,-0.864290544,0.728426462
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,,,,,1.325882815,0.996782483,-1.157890746,1.376014555,-2.581638189,-2.114267939,-2.668737259,-1.419844036
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4,4,4.3,52,1.325882815,0.996782483,-1.157890746,1.376014555,-0.336802758,0.04212671,-0.082363634,0.441990396
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.7,3.8,4.4,22,1.325882815,0.996782483,-1.157890746,1.376014555,0.6172523,-0.065693023,-0.02221541,-0.632144853
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5,4.1,5,68,1.325882815,0.996782483,-1.157890746,1.376014555,0.224406099,0.096036576,0.338673933,1.014862529
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.9,2.5,3.9,38,1.325882815,0.996782483,-1.157890746,1.376014555,0.168285214,-0.766521283,-0.32295653,-0.05927272
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3.1,6.3,3.2,28,1.325882815,0.996782483,-1.157890746,1.376014555,-0.84189073,1.282053633,-0.743994096,-0.417317803
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6.6,2.5,3.5,3,1.325882815,0.996782483,-1.157890746,1.376014555,1.122340272,-0.766521283,-0.563549425,-1.312430511
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,7,,7,,1.325882815,0.996782483,-1.157890746,1.376014555,1.346823815,-2.114267939,1.541638409,-1.419844036
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,6.1,3.6,4.5,30,1.325882815,0.996782483,-1.157890746,1.376014555,0.841735843,-0.173512755,0.037932813,-0.345708787
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3.1,5.3,3.5,57,1.325882815,0.996782483,-1.157890746,1.376014555,-0.84189073,0.74295497,-0.563549425,0.621012937
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,1.4,6.7,,94,1.325882815,0.996782483,-1.157890746,1.376014555,-1.795945788,1.497693097,-2.668737259,1.945779745
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,5.3,2.8,4.6,29,1.325882815,0.996782483,-1.157890746,1.376014555,0.392768757,-0.604791685,0.098081037,-0.381513295
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.3,3.4,3.9,61,1.325882815,0.996782483,-1.157890746,1.376014555,-0.168440101,-0.281332488,-0.32295653,0.764230971
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,4.1,4.6,5.1,46,1.325882815,0.996782483,-1.157890746,1.376014555,-0.280681873,0.365585907,0.398822156,0.227163346
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,7,6,6,19,1.325882815,0.996782483,-1.157890746,1.376014555,1.346823815,1.120324034,0.940156171,-0.739558378
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,3,5,3,40,1.325882815,0.996782483,-1.157890746,1.376014555,-0.898011616,0.581225372,-0.864290544,0.012336296
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,7,1.3,6.8,6,1.325882815,0.996782483,-1.157890746,1.376014555,1.346823815,-1.413439678,1.421341961,-1.205016986
K,8.K,1,1,-1,1,31.94,1.54,0.09,8.89,,,,,1.325882815,0.996782483,-1.157890746,1.376014555,-2.581638189,-2.114267939,-2.668737259,-1.419844036
